Time since reset,Log Time,Air Temp,Water Height,Flow Rate,Accumulated Flow
milliseconds, ,farenheit,inches,CFS,acre feet
359184600, 5/28/2014 21:8:11,47.19,-6.63,0.00,3.42
360084783, 5/28/2014 21:23:13,45.72,-6.59,0.00,3.42
360984974, 5/28/2014 21:38:15,43.81,-6.58,0.00,3.42
361885152, 5/28/2014 21:53:17,43.47,-6.50,0.00,3.42
362785344, 5/28/2014 22:8:20,43.93,-6.45,0.00,3.42
363685522, 5/28/2014 22:23:22,43.59,-6.46,0.00,3.42
364585714, 5/28/2014 22:38:24,42.24,-6.41,0.00,3.42
365485892, 5/28/2014 22:53:26,41.79,-6.46,0.00,3.42
366386084, 5/28/2014 23:8:29,42.80,-6.32,0.00,3.42
367286262, 5/28/2014 23:23:31,41.56,-6.41,0.00,3.42
368186454, 5/28/2014 23:38:33,40.44,-6.26,0.00,3.42
369086635, 5/28/2014 23:53:36,38.97,-6.34,0.00,3.42
369986827, 5/29/2014 0:8:38,37.85,-6.27,0.00,3.42
370887004, 5/29/2014 0:23:40,38.41,-6.19,0.00,3.42
371787196, 5/29/2014 0:38:42,38.30,-6.21,0.00,3.42
372687370, 5/29/2014 0:53:45,38.75,-6.21,0.00,3.42
373587561, 5/29/2014 1:8:47,38.64,-6.17,0.00,3.42
374487738, 5/29/2014 1:23:49,38.08,-6.20,0.00,3.42
375387930, 5/29/2014 1:38:51,37.85,-6.15,0.00,3.42
376288103, 5/29/2014 1:53:54,38.75,-6.15,0.00,3.42
377188295, 5/29/2014 2:8:56,37.85,-6.19,0.00,3.42
378088477, 5/29/2014 2:23:58,36.61,-6.09,0.00,3.42
378988668, 5/29/2014 2:39:0,36.95,-6.08,0.00,3.42
379888844, 5/29/2014 2:54:2,35.60,-6.10,0.00,3.42
380789036, 5/29/2014 3:9:5,36.39,-5.99,0.00,3.42
381689211, 5/29/2014 3:24:7,37.63,-6.02,0.00,3.42
382589403, 5/29/2014 3:39:9,36.39,-6.13,0.00,3.42
383489584, 5/29/2014 3:54:11,35.26,-6.04,0.00,3.42
384389782, 5/29/2014 4:9:14,34.93,-6.06,0.00,3.42
385289959, 5/29/2014 4:24:16,35.26,-6.05,0.00,3.42
386190150, 5/29/2014 4:39:18,34.59,-6.08,0.00,3.42
387090332, 5/29/2014 4:54:20,35.71,-6.06,0.00,3.42
387990523, 5/29/2014 5:9:23,37.06,-6.06,0.00,3.42
388890699, 5/29/2014 5:24:25,36.05,-6.07,0.00,3.42
389790891, 5/29/2014 5:39:27,36.84,-5.99,0.00,3.42
390691065, 5/29/2014 5:54:29,36.95,-5.94,0.00,3.42
391591257, 5/29/2014 6:9:31,36.39,-6.09,0.00,3.42
392491432, 5/29/2014 6:24:34,37.40,-6.05,0.00,3.42
393391623, 5/29/2014 6:39:36,41.22,-6.12,0.00,3.42
394291798, 5/29/2014 6:54:38,44.26,-6.12,0.00,3.42
395191986, 5/29/2014 7:9:40,46.40,-6.06,0.00,3.42
396092165, 5/29/2014 7:24:43,47.64,-6.02,0.00,3.42
396992353, 5/29/2014 7:39:45,48.65,-5.99,0.00,3.42
397892525, 5/29/2014 7:54:47,48.88,-6.01,0.00,3.42
398792710, 5/29/2014 8:9:50,49.44,-5.99,0.00,3.42
399692873, 5/29/2014 8:24:52,50.79,-4.75,0.00,3.42
400593032, 5/29/2014 8:39:54,51.46,-2.29,0.00,3.42
401493164, 5/29/2014 8:54:56,51.24,-0.60,0.00,3.42
402393318, 5/29/2014 9:9:59,52.14,-1.74,0.00,3.42
403293464, 5/29/2014 9:25:1,53.26,-2.67,0.00,3.42
404193637, 5/29/2014 9:40:3,54.05,-3.50,0.00,3.42
405093793, 5/29/2014 9:55:6,55.18,-4.02,0.00,3.42
405993966, 5/29/2014 10:10:8,57.31,-4.49,0.00,3.42
406894128, 5/29/2014 10:25:10,58.66,-4.81,0.00,3.42
407794306, 5/29/2014 10:40:13,60.01,-5.18,0.00,3.42
408694469, 5/29/2014 10:55:15,60.91,-5.27,0.00,3.42
409594649, 5/29/2014 11:10:17,62.60,-5.42,0.00,3.42
410494815, 5/29/2014 11:25:20,63.39,-5.62,0.00,3.42
411394996, 5/29/2014 11:40:22,64.29,-5.61,0.00,3.42
412295162, 5/29/2014 11:55:24,65.07,-5.71,0.00,3.42
413195348, 5/29/2014 12:10:27,65.07,-5.64,0.00,3.42
414095514, 5/29/2014 12:25:29,65.86,-5.70,0.00,3.42
414995694, 5/29/2014 12:40:31,67.21,-5.65,0.00,3.42
415895860, 5/29/2014 12:55:34,67.32,-5.66,0.00,3.42
416796040, 5/29/2014 13:10:36,68.34,-5.70,0.00,3.42
417696201, 5/29/2014 13:25:38,68.34,-5.68,0.00,3.42
418596388, 5/29/2014 13:40:41,69.24,-5.64,0.00,3.42
419496552, 5/29/2014 13:55:43,69.46,-5.56,0.00,3.42
420396732, 5/29/2014 14:10:46,70.02,-5.68,0.00,3.42
421296896, 5/29/2014 14:25:48,70.47,-5.64,0.00,3.42
422197089, 5/29/2014 14:40:51,70.02,-5.68,0.00,3.42
423097253, 5/29/2014 14:55:53,69.57,-5.74,0.00,3.42
423997440, 5/29/2014 15:10:55,70.14,-6.51,0.00,3.42
424897613, 5/29/2014 15:25:58,71.26,-7.09,0.00,3.42
425797808, 5/29/2014 15:41:0,70.81,-7.53,0.00,3.42
426697988, 5/29/2014 15:56:3,70.93,-7.82,0.00,3.42
427598181, 5/29/2014 16:11:5,70.93,-7.96,0.00,3.42
428498363, 5/29/2014 16:26:7,70.25,-8.00,0.00,3.42
429398560, 5/29/2014 16:41:10,70.36,-8.07,0.00,3.42
430298743, 5/29/2014 16:56:12,70.02,-8.08,0.00,3.42
431198947, 5/29/2014 17:11:15,70.47,-8.16,0.00,3.42
432099128, 5/29/2014 17:26:17,70.36,-8.21,0.00,3.42
432999326, 5/29/2014 17:41:20,69.69,-8.21,0.00,3.42
433899510, 5/29/2014 17:56:22,68.79,-8.19,0.00,3.42
434799709, 5/29/2014 18:11:25,68.11,-8.13,0.00,3.42
435699893, 5/29/2014 18:26:27,66.99,-8.16,0.00,3.42
436600092, 5/29/2014 18:41:29,66.43,-8.11,0.00,3.42
437500273, 5/29/2014 18:56:32,65.41,-8.14,0.00,3.42
438400474, 5/29/2014 19:11:34,64.74,-8.16,0.00,3.42
439300665, 5/29/2014 19:26:37,63.84,-8.22,0.00,3.42
440200865, 5/29/2014 19:41:39,62.38,-8.20,0.00,3.42
441101052, 5/29/2014 19:56:41,60.69,-8.30,0.00,3.42
442001252, 5/29/2014 20:11:44,58.66,-8.32,0.00,3.42
442901440, 5/29/2014 20:26:46,56.53,-8.31,0.00,3.42
443801641, 5/29/2014 20:41:49,53.94,-8.44,0.00,3.42
444701834, 5/29/2014 20:56:51,51.91,-8.63,0.00,3.42
445602039, 5/29/2014 21:11:53,50.22,-8.83,0.00,3.42
446502234, 5/29/2014 21:26:56,49.44,-8.85,0.00,3.42
447402443, 5/29/2014 21:41:58,50.00,-8.96,0.00,3.42
448302644, 5/29/2014 21:57:0,47.08,-8.96,0.00,3.42
449202855, 5/29/2014 22:12:3,46.29,-9.08,0.00,3.42
450103052, 5/29/2014 22:27:5,45.72,-8.94,0.00,3.42
451003262, 5/29/2014 22:42:7,45.50,-9.02,0.00,3.42
451903459, 5/29/2014 22:57:9,44.60,-9.07,0.00,3.42
452803678, 5/29/2014 23:12:12,44.94,-8.95,0.00,3.42
453703873, 5/29/2014 23:27:14,45.28,-8.97,0.00,3.42
454604085, 5/29/2014 23:42:16,45.72,-9.15,0.00,3.42
455504282, 5/29/2014 23:57:19,44.38,-9.11,0.00,3.42
456404495, 5/30/2014 0:12:21,43.36,-9.03,0.00,3.42
457304697, 5/30/2014 0:27:23,42.91,-9.03,0.00,3.42
458204909, 5/30/2014 0:42:26,43.14,-8.96,0.00,3.42
459105106, 5/30/2014 0:57:28,42.80,-8.99,0.00,3.42
460005326, 5/30/2014 1:12:30,41.34,-9.01,0.00,3.42
460905525, 5/30/2014 1:27:33,41.34,-9.04,0.00,3.42
461805736, 5/30/2014 1:42:35,41.00,-9.03,0.00,3.42
462705935, 5/30/2014 1:57:37,39.76,-9.01,0.00,3.42
463606148, 5/30/2014 2:12:39,39.99,-9.06,0.00,3.42
464506346, 5/30/2014 2:27:42,39.20,-9.03,0.00,3.42
465406560, 5/30/2014 2:42:44,38.19,-9.08,0.00,3.42
466306765, 5/30/2014 2:57:46,38.53,-9.09,0.00,3.42
467206979, 5/30/2014 3:12:49,38.64,-9.11,0.00,3.42
468107179, 5/30/2014 3:27:51,37.40,-9.14,0.00,3.42
469007392, 5/30/2014 3:42:53,37.85,-9.04,0.00,3.42
469907593, 5/30/2014 3:57:55,36.50,-9.14,0.00,3.42
470807808, 5/30/2014 4:12:58,37.06,-9.12,0.00,3.42
471708005, 5/30/2014 4:28:0,38.41,-8.98,0.00,3.42
472608219, 5/30/2014 4:43:2,38.86,-9.01,0.00,3.42
473508418, 5/30/2014 4:58:4,36.61,-9.07,0.00,3.42
474408638, 5/30/2014 5:13:7,37.18,-9.03,0.00,3.42
475308835, 5/30/2014 5:28:9,37.74,-8.97,0.00,3.42
476209049, 5/30/2014 5:43:11,37.18,-9.06,0.00,3.42
477109245, 5/30/2014 5:58:13,35.83,-9.03,0.00,3.42
478009459, 5/30/2014 6:13:16,38.30,-9.02,0.00,3.42
478909657, 5/30/2014 6:28:18,40.66,-9.04,0.00,3.42
479809868, 5/30/2014 6:43:20,42.91,-9.00,0.00,3.42
480710064, 5/30/2014 6:58:23,46.51,-8.98,0.00,3.42
481610274, 5/30/2014 7:13:25,49.21,-8.94,0.00,3.42
482510468, 5/30/2014 7:28:27,50.68,-8.92,0.00,3.42
483410681, 5/30/2014 7:43:30,53.60,-8.90,0.00,3.42
484310875, 5/30/2014 7:58:32,55.96,-8.91,0.00,3.42
485211081, 5/30/2014 8:13:34,57.99,-8.91,0.00,3.42
486111273, 5/30/2014 8:28:37,58.78,-8.96,0.00,3.42
487011478, 5/30/2014 8:43:39,59.56,-8.65,0.00,3.42
487911656, 5/30/2014 8:58:41,61.25,-6.29,0.00,3.42
488811829, 5/30/2014 9:13:44,62.04,-4.58,0.00,3.42
489711974, 5/30/2014 9:28:46,62.83,-3.17,0.00,3.42
490612126, 5/30/2014 9:43:48,63.28,-1.89,0.00,3.42
491512256, 5/30/2014 9:58:51,63.61,-0.74,0.00,3.42
492412399, 5/30/2014 10:13:53,63.84,0.29,0.07,3.42
493312514, 5/30/2014 10:28:55,65.52,1.25,0.68,3.43
494212635, 5/30/2014 10:43:57,66.65,1.89,1.26,3.46
495112743, 5/30/2014 10:59:0,67.77,2.10,1.48,3.49
496012864, 5/30/2014 11:14:2,68.90,2.30,1.70,3.53
496912997, 5/30/2014 11:29:4,69.69,2.39,1.80,3.56
497813109, 5/30/2014 11:44:7,70.70,2.39,1.81,3.60
498713229, 5/30/2014 11:59:9,71.26,2.47,1.90,3.64
499613333, 5/30/2014 12:14:12,72.61,2.47,1.89,3.68
500513452, 5/30/2014 12:29:14,72.72,2.47,1.89,3.72
501413561, 5/30/2014 12:44:16,73.40,2.53,1.96,3.76
502313677, 5/30/2014 12:59:19,74.07,2.50,1.93,3.80
503213780, 5/30/2014 13:14:21,74.64,2.51,1.94,3.84
504113899, 5/30/2014 13:29:23,75.09,2.54,1.98,3.88
505014002, 5/30/2014 13:44:26,75.65,2.54,1.98,3.92
505914120, 5/30/2014 13:59:28,75.54,2.55,1.98,3.96
506814223, 5/30/2014 14:14:30,76.55,2.55,1.98,4.00
507714340, 5/30/2014 14:29:33,76.55,2.56,2.00,4.04
508614444, 5/30/2014 14:44:35,76.32,2.57,2.01,4.09
509514561, 5/30/2014 14:59:37,75.87,2.58,2.02,4.13
510414669, 5/30/2014 15:14:40,76.32,2.58,2.02,4.17
511314787, 5/30/2014 15:29:42,76.32,2.60,2.04,4.21
512214890, 5/30/2014 15:44:45,75.54,2.56,2.00,4.25
513115008, 5/30/2014 15:59:47,77.00,2.63,2.08,4.30
514015110, 5/30/2014 16:14:49,76.32,2.60,2.04,4.34
514915226, 5/30/2014 16:29:52,76.55,2.66,2.11,4.38
515815328, 5/30/2014 16:44:54,77.00,2.62,2.07,4.42
516715446, 5/30/2014 16:59:57,76.21,2.63,2.07,4.47
517615548, 5/30/2014 17:14:59,73.74,2.58,2.02,4.51
518515666, 5/30/2014 17:30:1,73.29,2.61,2.06,4.55
519415776, 5/30/2014 17:45:4,72.39,2.57,2.01,4.59
520315891, 5/30/2014 18:0:6,70.25,2.50,1.93,4.63
521215996, 5/30/2014 18:15:8,67.44,2.51,1.94,4.67
522116123, 5/30/2014 18:30:11,65.86,2.51,1.94,4.71
523016228, 5/30/2014 18:45:13,65.07,2.49,1.92,4.75
523916349, 5/30/2014 19:0:15,63.72,2.48,1.91,4.79
524816454, 5/30/2014 19:15:17,63.61,2.50,1.93,4.83
525716574, 5/30/2014 19:30:20,65.64,2.53,1.96,4.87
526616679, 5/30/2014 19:45:22,65.97,2.47,1.89,4.91
527516801, 5/30/2014 20:0:24,64.85,2.47,1.89,4.95
528416913, 5/30/2014 20:15:27,63.72,2.23,1.62,4.98
529317036, 5/30/2014 20:30:29,61.93,2.37,1.78,5.02
530217142, 5/30/2014 20:45:31,61.47,2.38,1.79,5.06
531117264, 5/30/2014 21:0:33,59.90,2.35,1.76,5.09
532017372, 5/30/2014 21:15:36,58.78,2.43,1.85,5.13
532917494, 5/30/2014 21:30:38,57.43,2.29,1.69,5.17
533817603, 5/30/2014 21:45:40,55.06,2.38,1.79,5.20
534717726, 5/30/2014 22:0:42,56.08,2.31,1.72,5.24
535617843, 5/30/2014 22:15:45,54.72,2.29,1.69,5.27
536517966, 5/30/2014 22:30:47,52.59,2.32,1.72,5.31
537418082, 5/30/2014 22:45:49,53.38,2.34,1.75,5.35
538318205, 5/30/2014 23:0:51,50.79,2.34,1.74,5.38
539218316, 5/30/2014 23:15:54,50.68,2.30,1.70,5.42
540118440, 5/30/2014 23:30:56,50.68,2.29,1.69,5.45
541018550, 5/30/2014 23:45:58,49.66,2.31,1.72,5.49
541918675, 5/31/2014 0:1:0,49.66,2.31,1.72,5.52
542818785, 5/31/2014 0:16:3,49.55,2.29,1.69,5.56
543718907, 5/31/2014 0:31:5,49.66,2.33,1.73,5.59
544619017, 5/31/2014 0:46:7,48.88,2.29,1.69,5.63
545519139, 5/31/2014 1:1:9,48.65,2.33,1.73,5.66
546419256, 5/31/2014 1:16:11,48.54,2.24,1.63,5.70
547319382, 5/31/2014 1:31:14,48.31,2.24,1.64,5.73
548219492, 5/31/2014 1:46:16,48.31,2.23,1.62,5.77
549119618, 5/31/2014 2:1:18,47.41,2.20,1.59,5.80
550019729, 5/31/2014 2:16:20,46.74,2.27,1.67,5.83
550919855, 5/31/2014 2:31:23,46.40,2.26,1.66,5.87
551819963, 5/31/2014 2:46:25,45.39,2.20,1.59,5.90
552720090, 5/31/2014 3:1:27,45.05,2.17,1.55,5.93
553620202, 5/31/2014 3:16:29,43.47,2.22,1.61,5.97
554520329, 5/31/2014 3:31:31,43.59,2.20,1.60,6.00
555420447, 5/31/2014 3:46:34,43.70,2.25,1.65,6.03
556320574, 5/31/2014 4:1:36,42.24,2.24,1.63,6.07
557220692, 5/31/2014 4:16:38,43.25,2.23,1.62,6.10
558120819, 5/31/2014 4:31:40,42.58,2.24,1.64,6.13
559020932, 5/31/2014 4:46:42,42.13,2.21,1.61,6.17
559921059, 5/31/2014 5:1:45,42.80,2.20,1.59,6.20
560821171, 5/31/2014 5:16:47,43.03,2.24,1.64,6.23
561721294, 5/31/2014 5:31:49,42.46,2.26,1.66,6.27
562621406, 5/31/2014 5:46:51,41.90,2.21,1.60,6.30
563521533, 5/31/2014 6:1:53,42.24,2.19,1.58,6.33
564421660, 5/31/2014 6:16:56,43.93,2.19,1.59,6.37
565321787, 5/31/2014 6:31:58,46.29,2.17,1.56,6.40
566221898, 5/31/2014 6:47:0,48.65,2.18,1.57,6.43
567122023, 5/31/2014 7:2:2,50.90,2.22,1.61,6.46
568022133, 5/31/2014 7:17:5,53.94,2.14,1.53,6.50
568922255, 5/31/2014 7:32:7,55.63,2.18,1.57,6.53
569822363, 5/31/2014 7:47:9,58.33,2.15,1.54,6.56
570722488, 5/31/2014 8:2:11,58.33,2.14,1.52,6.59
571622596, 5/31/2014 8:17:14,60.69,2.17,1.56,6.62
572522719, 5/31/2014 8:32:16,61.25,2.17,1.56,6.66
573422841, 5/31/2014 8:47:18,62.15,2.15,1.53,6.69
574322964, 5/31/2014 9:2:20,61.81,2.18,1.57,6.72
575223072, 5/31/2014 9:17:23,63.28,2.23,1.62,6.75
576123195, 5/31/2014 9:32:25,63.95,2.20,1.59,6.79
577023302, 5/31/2014 9:47:27,65.52,2.22,1.62,6.82
577923425, 5/31/2014 10:2:30,65.64,2.19,1.59,6.85
578823532, 5/31/2014 10:17:32,66.87,2.22,1.61,6.89
579723655, 5/31/2014 10:32:34,68.22,2.25,1.65,6.92
580623759, 5/31/2014 10:47:37,68.79,2.24,1.63,6.95
581523877, 5/31/2014 11:2:39,68.79,2.22,1.62,6.99
582423990, 5/31/2014 11:17:41,69.01,2.26,1.66,7.02
583324110, 5/31/2014 11:32:44,70.02,2.29,1.69,7.06
584224217, 5/31/2014 11:47:46,70.02,2.27,1.67,7.09
585124338, 5/31/2014 12:2:48,71.49,2.22,1.62,7.12
586024443, 5/31/2014 12:17:51,72.72,2.21,1.60,7.16
586924565, 5/31/2014 12:32:53,72.39,2.19,1.58,7.19
587824670, 5/31/2014 12:47:55,72.72,2.25,1.64,7.22
588724792, 5/31/2014 13:2:58,72.72,2.25,1.64,7.26
589624898, 5/31/2014 13:18:0,73.62,2.21,1.60,7.29
590525019, 5/31/2014 13:33:2,73.29,2.19,1.58,7.32
591425130, 5/31/2014 13:48:5,74.64,2.26,1.65,7.36
592325258, 5/31/2014 14:3:7,75.20,2.24,1.64,7.39
593225360, 5/31/2014 14:18:9,75.43,2.19,1.59,7.42
594125481, 5/31/2014 14:33:12,75.99,2.18,1.57,7.46
595025587, 5/31/2014 14:48:14,75.43,2.21,1.60,7.49
595925707, 5/31/2014 15:3:16,74.86,2.21,1.60,7.52
596825812, 5/31/2014 15:18:19,74.86,2.24,1.63,7.56
597725933, 5/31/2014 15:33:21,73.85,2.22,1.61,7.59
598626039, 5/31/2014 15:48:24,74.97,2.23,1.63,7.62
599526157, 5/31/2014 16:3:26,74.52,2.18,1.57,7.66
600426268, 5/31/2014 16:18:28,74.41,2.19,1.58,7.69
601326390, 5/31/2014 16:33:31,74.19,2.17,1.56,7.72
602226495, 5/31/2014 16:48:33,73.51,2.19,1.58,7.75
603126617, 5/31/2014 17:3:35,73.40,2.20,1.60,7.79
604026723, 5/31/2014 17:18:38,72.84,2.20,1.60,7.82
604926841, 5/31/2014 17:33:40,72.05,2.18,1.57,7.85
605826948, 5/31/2014 17:48:42,71.49,2.20,1.59,7.88
606727069, 5/31/2014 18:3:45,70.93,2.21,1.60,7.92
607627175, 5/31/2014 18:18:47,69.91,2.20,1.59,7.95
608527308, 5/31/2014 18:33:49,69.01,0.35,0.10,7.95
609427439, 5/31/2014 18:48:52,67.89,-0.32,0.00,7.95
610327584, 5/31/2014 19:3:54,66.87,-0.88,0.00,7.95
611227725, 5/31/2014 19:18:56,66.09,-1.38,0.00,7.95
612127879, 5/31/2014 19:33:59,64.74,-1.83,0.00,7.95
613028017, 5/31/2014 19:49:1,63.50,-2.23,0.00,7.95
613928175, 5/31/2014 20:4:3,62.04,-2.58,0.00,7.95
614828321, 5/31/2014 20:19:6,60.58,-2.93,0.00,7.95
615728486, 5/31/2014 20:34:8,59.34,-3.23,0.00,7.95
616628638, 5/31/2014 20:49:10,56.41,-3.62,0.00,7.95
617528807, 5/31/2014 21:4:13,55.63,-3.70,0.00,7.95
618428965, 5/31/2014 21:19:15,55.51,-3.94,0.00,7.95
619329137, 5/31/2014 21:34:17,55.06,-4.12,0.00,7.95
620229296, 5/31/2014 21:49:20,54.61,-4.32,0.00,7.95
621129470, 5/31/2014 22:4:22,54.50,-4.49,0.00,7.95
622029631, 5/31/2014 22:19:24,53.94,-4.62,0.00,7.95
622929810, 5/31/2014 22:34:26,51.35,-4.74,0.00,7.95
623829972, 5/31/2014 22:49:29,50.68,-4.84,0.00,7.95
624730151, 5/31/2014 23:4:31,50.79,-4.88,0.00,7.95
625630316, 5/31/2014 23:19:33,49.66,-5.00,0.00,7.95
626530509, 5/31/2014 23:34:36,50.22,-5.11,0.00,7.95
627430676, 5/31/2014 23:49:38,50.34,-5.30,0.00,7.95
628330858, 6/1/2014 0:4:40,49.33,-5.27,0.00,7.95
629231026, 6/1/2014 0:19:42,49.10,-5.33,0.00,7.95
630131209, 6/1/2014 0:34:45,48.20,-5.42,0.00,7.95
631031378, 6/1/2014 0:49:47,46.51,-5.52,0.00,7.95
631931559, 6/1/2014 1:4:49,46.29,-5.50,0.00,7.95
632831729, 6/1/2014 1:19:52,46.06,-5.55,0.00,7.95
633731915, 6/1/2014 1:34:54,45.72,-5.62,0.00,7.95
634632085, 6/1/2014 1:49:56,44.94,-5.52,0.00,7.95
635532276, 6/1/2014 2:4:58,45.39,-5.60,0.00,7.95
636432446, 6/1/2014 2:20:1,44.49,-5.61,0.00,7.95
637332632, 6/1/2014 2:35:3,45.05,-5.66,0.00,7.95
638232801, 6/1/2014 2:50:5,44.71,-5.69,0.00,7.95
639132987, 6/1/2014 3:5:8,43.36,-5.68,0.00,7.95
640033156, 6/1/2014 3:20:10,43.93,-5.78,0.00,7.95
640933344, 6/1/2014 3:35:12,43.93,-5.78,0.00,7.95
641833516, 6/1/2014 3:50:14,43.59,-5.81,0.00,7.95
642733703, 6/1/2014 4:5:17,43.25,-5.76,0.00,7.95
643633875, 6/1/2014 4:20:19,43.03,-5.78,0.00,7.95
644534060, 6/1/2014 4:35:21,42.46,-5.77,0.00,7.95
645434246, 6/1/2014 4:50:23,40.44,-5.82,0.00,7.95
646334431, 6/1/2014 5:5:26,40.66,-5.71,0.00,7.95
647234601, 6/1/2014 5:20:28,41.45,-5.64,0.00,7.95
648134788, 6/1/2014 5:35:30,41.79,-5.51,0.00,7.95
649034967, 6/1/2014 5:50:32,41.79,-5.59,0.00,7.95
649935153, 6/1/2014 6:5:35,40.66,-5.51,0.00,7.95
650835322, 6/1/2014 6:20:37,43.81,-5.41,0.00,7.95
651735506, 6/1/2014 6:35:39,45.95,-5.46,0.00,7.95
652635674, 6/1/2014 6:50:41,49.33,-5.42,0.00,7.95
653535857, 6/1/2014 7:5:44,51.80,-5.39,0.00,7.95
654436027, 6/1/2014 7:20:46,53.26,-5.37,0.00,7.95
655336205, 6/1/2014 7:35:48,54.72,-5.35,0.00,7.95
656236367, 6/1/2014 7:50:51,56.64,-5.36,0.00,7.95
657136548, 6/1/2014 8:5:53,58.33,-5.34,0.00,7.95
658036712, 6/1/2014 8:20:55,59.22,-5.27,0.00,7.95
658936890, 6/1/2014 8:35:58,60.46,-5.27,0.00,7.95
659837050, 6/1/2014 8:51:0,61.47,-5.20,0.00,7.95
660737225, 6/1/2014 9:6:2,63.05,-5.11,0.00,7.95
661637389, 6/1/2014 9:21:5,63.95,-4.40,0.00,7.95
662537554, 6/1/2014 9:36:7,65.07,-3.71,0.00,7.95
663437723, 6/1/2014 9:51:9,65.30,-3.33,0.00,7.95
664337887, 6/1/2014 10:6:12,66.43,-3.27,0.00,7.95
665238034, 6/1/2014 10:21:14,67.66,-3.26,0.00,7.95
666138196, 6/1/2014 10:36:16,69.24,-3.34,0.00,7.95
667038343, 6/1/2014 10:51:19,69.35,-3.22,0.00,7.95
667938503, 6/1/2014 11:6:21,70.47,-3.16,0.00,7.95
668838649, 6/1/2014 11:21:23,71.26,-3.18,0.00,7.95
669738810, 6/1/2014 11:36:26,72.27,-3.18,0.00,7.95
670638955, 6/1/2014 11:51:28,71.94,-3.11,0.00,7.95
671539115, 6/1/2014 12:6:31,73.40,-3.12,0.00,7.95
672439266, 6/1/2014 12:21:33,73.51,-3.11,0.00,7.95
673339425, 6/1/2014 12:36:35,74.07,-3.12,0.00,7.95
674239569, 6/1/2014 12:51:38,74.52,-3.10,0.00,7.95
675139729, 6/1/2014 13:6:40,74.97,-3.08,0.00,7.95
676039873, 6/1/2014 13:21:43,75.76,-3.08,0.00,7.95
676940032, 6/1/2014 13:36:45,75.31,-3.04,0.00,7.95
677840176, 6/1/2014 13:51:48,76.55,-3.05,0.00,7.95
678740334, 6/1/2014 14:6:50,77.11,-3.07,0.00,7.95
679640478, 6/1/2014 14:21:52,76.89,-3.10,0.00,7.95
680540637, 6/1/2014 14:36:55,76.66,-3.13,0.00,7.95
681440784, 6/1/2014 14:51:57,76.89,-3.15,0.00,7.95
682340943, 6/1/2014 15:7:0,76.77,-3.17,0.00,7.95
683241085, 6/1/2014 15:22:2,77.34,-3.12,0.00,7.95
684141244, 6/1/2014 15:37:5,77.34,-3.13,0.00,7.95
685041385, 6/1/2014 15:52:7,77.45,-3.15,0.00,7.95
685941544, 6/1/2014 16:7:9,77.68,-3.16,0.00,7.95
686841698, 6/1/2014 16:22:12,77.68,-3.37,0.00,7.95
687741859, 6/1/2014 16:37:14,77.56,-3.78,0.00,7.95
688642012, 6/1/2014 16:52:17,77.68,-4.22,0.00,7.95
689542181, 6/1/2014 17:7:19,77.45,-4.55,0.00,7.95
690442344, 6/1/2014 17:22:22,77.56,-4.87,0.00,7.95
691342519, 6/1/2014 17:37:24,77.11,-5.16,0.00,7.95
692242679, 6/1/2014 17:52:27,76.55,-5.43,0.00,7.95
693142858, 6/1/2014 18:7:29,76.32,-5.65,0.00,7.95
694043022, 6/1/2014 18:22:32,75.20,-5.82,0.00,7.95
694943203, 6/1/2014 18:37:34,73.85,-5.94,0.00,7.95
695843369, 6/1/2014 18:52:37,72.84,-6.07,0.00,7.95
696743561, 6/1/2014 19:7:39,71.71,-6.25,0.00,7.95
697643726, 6/1/2014 19:22:42,71.04,-6.32,0.00,7.95
698543912, 6/1/2014 19:37:44,69.57,-6.43,0.00,7.95
699444089, 6/1/2014 19:52:47,68.00,-6.50,0.00,7.95
700344276, 6/1/2014 20:7:49,66.54,-6.60,0.00,7.95
701244449, 6/1/2014 20:22:51,65.07,-6.65,0.00,7.95
702144640, 6/1/2014 20:37:54,62.71,-6.77,0.00,7.95
703044814, 6/1/2014 20:52:56,61.25,-6.76,0.00,7.95
703945021, 6/1/2014 21:7:58,61.14,-9.00,0.00,7.95
704845231, 6/1/2014 21:23:1,61.03,-11.39,0.00,7.95
705745465, 6/1/2014 21:38:3,59.68,-12.50,0.00,7.95
706645685, 6/1/2014 21:53:6,59.34,-12.74,0.00,7.95
707545926, 6/1/2014 22:8:8,57.76,-12.76,0.00,7.95
708446148, 6/1/2014 22:23:10,57.76,-12.82,0.00,7.95
709346384, 6/1/2014 22:38:13,56.64,-12.81,0.00,7.95
710246606, 6/1/2014 22:53:15,55.51,-12.79,0.00,7.95
711146844, 6/1/2014 23:8:17,55.29,-12.80,0.00,7.95
712047067, 6/1/2014 23:23:20,55.51,-12.90,0.00,7.95
712947305, 6/1/2014 23:38:22,54.39,-12.93,0.00,7.95
713847528, 6/1/2014 23:53:25,53.49,-12.94,0.00,7.95
714747767, 6/2/2014 0:8:27,52.93,-12.96,0.00,7.95
715647991, 6/2/2014 0:23:29,52.36,-12.88,0.00,7.95
716548236, 6/2/2014 0:38:32,52.25,-12.95,0.00,7.95
717448461, 6/2/2014 0:53:34,51.24,-12.95,0.00,7.95
718348700, 6/2/2014 1:8:36,51.01,-12.90,0.00,7.95
719248924, 6/2/2014 1:23:39,50.68,-12.85,0.00,7.95
